,Plot.ID,Date,Plot,Elevation,Warming,Removal,Treatment,Month,Day,Week,DOY,DOG,HHMMSS,Hour.EST,Hour,Minute,FTime,Mode,Smpls,EFFLUX,C2avg,Wavg,dc..dt,Vtot,RHcmbr,Tsoil_C,RHirga,Tsch_C,dC.dt,dW.dt,R.C.m,R.C.b,InsDpth,TBlk,CO2S,H2OS,Tair,Tleaf,PARo,Press,uc_21_mV,Status,PgSts,satVapTsch,eAir_2_kPa,Tsoil,VWC1,VWC2,VWC3,mean.VWC,NDVI.1,NDVI.2,NDVI.3,NDVI.4,mean.NDVI,Percent.Functional...Diversity,Phosphatase,PhosD,B.gluc,NAG,B.cell,B.xylo,a.gluc,LAP,Phenol,Perox,MicrobialBiomassC,MicrobialBiomassN,mean_temp_date_soil,min_temp_soil,max_temp_soil,mean_temp_date_air,min_temp_air,max_temp_air,Experiment_Length_yr,ug_NH4_week_cm2,ug_NO3_week_cm2,Inorganic_N,ug_TP_week_cm2,NP,pH,Soil_Percent_C,Soil_Percent_N,Soil_CN,Bare_Soil,Litter,Rock,Graminoid,Forb,Woody,Legume,Cryptogram,Total_Plant_Cover_All,Total_Plant_Cover_Vascular_Only,Graminoid_Relative,Forb_Relative,Woody_Relative,Legume_Relative,Cryptogram_Relative,Notes,Species_Richness,Total_Cover_Scaled,PCA_PlantComm_Loadings
576,29High,8/1/21,29,High,W,R,WR,8,1,30,213,26,14:01:27,14,12,1,1586.5,4,33,2.543912729,118,26.25727558,0.209468491,991,94.41554746,-164.2161987,82.01846695,16.67441368,0.681279063,0.02216697,-0.001826304,0.424972385,0,19.55633545,128.1234856,26.38216209,18.90781689,16.67441368,0.135525931,68.16353226,1642.161987,110004,#DIV/0!,1.905403078,1.79830128,15.8,34,28,30,30.66666667,0.2719,0.4706,0.2719,0.6861,0.425125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.53125,11,15.5,11.59375,7,26.5,6,1.974868057,NA,NA,0.28775037,NA,4.46,3.7128,0.35865,10.35215391,75,15,0,3,6,1,0,0,10,10,30,60,10,0,0,NA,7,10,1.406628313
577,29High,7/20/21,29,High,W,R,WR,7,20,29,201,14,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.06451613,0.956960077,0.000747146,1.209979273,0.093879762,0.184164713,0.240723147,0,0,0,39.44549907,82.95548302,15.40732494,NA,NA,NA,7.53125,2,11.5,6,1.974868057,NA,NA,0.28775037,NA,4.46,3.7128,0.35865,10.35215391,75,15,0,3,6,1,0,0,10,10,30,60,10,0,0,NA,7,10,1.406628313
578,29High,7/13/21,29,High,W,R,WR,7,13,28,194,7,13:29:12,13,11,29,1326.5,4,57,1.007845294,124,23.50999705,0.082987058,991,37.11836288,-164.1285522,76.81972758,30.59245364,0.294959794,0.004896533,-0.000338503,0.124961404,0,16.68691127,129.2377472,23.52479808,18.07555008,30.59245364,0.088862317,67.91243744,1641.285522,110004,#DIV/0!,4.481358685,1.597626408,40.1,14,10,12,12,0.2354,0.2354,0.3329,0.3504,0.306233333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.625,13,20,15.03125,6.5,43.5,6,1.974868057,NA,NA,0.28775037,NA,4.46,3.7128,0.35865,10.35215391,75,15,0,3,6,1,0,0,10,10,30,60,10,0,0,NA,7,10,1.406628313
579,29High,7/6/21,29,High,W,R,WR,7,6,27,187,0,15:28:31,15,13,28,1561.5,4,33,2.098574059,118,42.79827372,0.17279883,991,56.1023202,-190.1776367,91.15592448,33.61638006,0.699668646,0.016672258,0.003645237,-0.257339145,0,25.08042971,127.2424393,42.88910802,25.07204247,33.61638006,0.195492874,67.86914317,1901.776367,110005,#DIV/0!,5.265331647,2.910847028,21.8,17,20,17,18,0.293,0.2403,0.3612,0.4516,0.336525,96.77419355,1.388534195,0.170333364,1.443868143,0.307827987,0.279046261,0.485755361,0,0.018428905,0,44.67754854,314.8418795,43.43251666,13.71875,9.5,19,16.5,4.5,37.5,6,1.974868057,NA,NA,0.28775037,NA,4.46,3.7128,0.35865,10.35215391,75,15,0,3,6,1,0,0,10,10,30,60,10,0,0,NA,7,10,1.406628313
580,29High,8/4/21,29,High,W,R,WR,8,4,31,216,29,16:50:19,16,14,50,6423,4,33,4.992246306,125,57.64797211,0.411066893,991,39.40061724,-66.68464762,81.51610057,45.74690628,1.597688754,0.0905672,0.00042646,0.357759416,0,32.3395551,154.1548665,58.10069911,32.24297969,45.74690628,0.27695403,67.9326884,666.8464762,110004,#DIV/0!,10.01912486,3.946937084,30,23,24,25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.375,8.5,20,16.03125,3,37.5,6,1.974868057,NA,NA,0.28775037,NA,4.46,3.7128,0.35865,10.35215391,75,15,0,3,6,1,0,0,10,10,30,60,10,0,0,NA,7,10,1.406628313
581,29High,8/27/21,29,High,W,R,WR,8,27,34,239,52,14:38:49,14,12,38,888,4,33,2.013516885,114,43.63432503,0.165795131,991,70.88998536,-183.2842407,82.09755707,29.82910919,0.63973549,0.063998161,0.001475487,-0.002410389,0,27.92216778,123.3158836,43.94213676,27.19975567,29.82910919,0.099971835,67.66275024,1832.842407,110004,#DIV/0!,4.244956116,2.97324419,29.8,16,18,21,18.33333333,0.4216,0.459,0.3938,0.3779,0.413075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.53125,9,20.5,16.25,3,38,6,1.974868057,NA,NA,0.28775037,NA,4.46,3.7128,0.35865,10.35215391,75,15,0,3,6,1,0,0,10,10,30,60,10,0,0,NA,7,10,1.406628313
582,29High,7/21/21,29,High,W,R,WR,7,21,29,202,15,14:36:40,14,12,36,2097.5,4,33,1.763812902,107,58.16081365,0.145234238,991,29.15172974,-152.5088013,79.30959574,51.92927043,0.569200516,0.054415389,0.000786741,0.061052978,0,33.00174586,114.2103907,58.44496918,32.83013789,51.92927043,0.094784327,67.92120616,1525.088013,110004,#DIV/0!,13.72168852,3.96965154,NA,7,6,7,6.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,11,20.5,17.65625,6,36.5,6,1.974868057,NA,NA,0.28775037,NA,4.46,3.7128,0.35865,10.35215391,75,15,0,3,6,1,0,0,10,10,30,60,10,0,0,NA,7,10,1.406628313
583,29Low,6/9/21,29,Low,W,R,WR,6,9,23,160,14,15:09:42,15,13,9,4115,4,33,3.528007754,117,16.22872512,0.290499927,991,20.23905851,-129.0999146,18.34480095,35.79406357,1.014564037,-0.008804555,-0.000927475,0.399014483,0,37.49650065,132.7469025,16.170578,37.57946269,35.79406357,0.096261212,73.81318156,1290.999146,110004,#DIV/0!,5.902789115,1.193602284,68.5,10,6,6,7.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.53125,11,32,22.84375,2,55,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
584,29Low,6/3/21,29,Low,W,R,WR,6,3,22,154,8,17:18:30,17,15,18,1741,4,33,2.929021289,117,12.89166578,0.241178741,991,18.99279803,-164.1663249,19.74827385,32.63362821,0.862924198,-0.018063162,-0.0002226,0.267222956,0,31.82224655,130.4945475,12.78646946,31.9207077,32.63362821,0.165868757,73.40573883,1641.663249,110004,#DIV/0!,4.952549847,0.938599825,48,12,12,15,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6875,9,28.5,19.75,2,43.5,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
585,29Low,6/30/21,29,Low,W,R,WR,6,30,26,181,35,14:41:53,14,12,41,7988.5,4,33,5.085616907,386,3.193362951,0.418755128,991,2.452998793,-22.50672404,4.495467027,45.44980876,1.459551692,0.013148277,-0.000950342,0.785587112,0,34.17291896,412.5271606,3.269678752,34.08111572,45.44980876,0.205850703,73.79631297,225.0672404,110004,#DIV/0!,9.877586063,0.241290331,40.1,6,12,14,10.66666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.34375,11.5,31,20.03125,7.5,45,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
586,29Low,5/26/21,29,Low,W,R,WR,5,26,21,146,0,16:01:14,16,14,1,1384,4,33,5.481865368,122,7.407142957,0.45138265,991,28.44157244,-178.1302938,28.69313749,16.80804825,1.674379826,0.005805772,0.003449059,0.030597455,0,16.58711688,150.5297343,7.44091018,16.6820914,16.80804825,0.03850784,73.49545797,1781.302938,110004,#DIV/0!,1.92187359,0.546872338,20.4,19,23,27,23,NA,NA,NA,NA,NA,96.77419355,1.950138847,0.081410812,1.53397009,0.302170181,0.283688357,0.196030954,0.069578832,0.508754498,3.964093404,18.7433431,290.8415741,59.1683508,12.75,9,16,11.90625,-0.5,29,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
587,29Low,8/18/21,29,Low,W,R,WR,8,18,33,230,84,18:19:11,18,16,19,2488.5,4,33,1.955030456,118,14.03315036,0.160979296,991,13.41691968,-147.636438,15.43767484,40.62180837,0.516279678,0.000291885,-0.004162275,0.652127783,0,37.97077688,125.4471639,14.04017607,38.00584412,40.62180837,0.266562144,73.22608185,1476.36438,110004,#DIV/0!,7.663622592,1.028107027,49.7,9,7,11,9,0.3416,0.5052,0.4161,0.5202,0.445775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.15625,15,33,21.65625,6.5,50.5,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
588,29Low,7/31/21,29,Low,W,R,WR,7,31,30,212,66,14:19:11,14,12,19,1042.5,4,33,2.517264294,111,21.74432373,0.207274231,991,22.81209361,-180.1055623,33.66069667,39.09927368,0.692048053,-0.002370048,5.16E-06,0.206701368,0,32.03616142,120.8728078,21.72610346,32.04245249,39.09927368,0.14366244,74.14609782,1801.055623,110004,#DIV/0!,7.066203918,1.610905806,55.1,13,11,12,12,0.2735,0.2276,0.2261,0.3899,0.279275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.03125,14.5,32,18.56666667,9,51.5,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
589,29Low,9/2/21,29,Low,W,R,WR,9,2,35,245,99,15:30:00,15,13,30,796.5,4,34,1.380407733,112,28.66464806,0.113664247,991,47.4118181,-185.1731201,69.70836258,30.75210476,0.379457608,0.007940165,-0.001445242,0.275531374,0,24.02670574,116.3505554,28.70253754,24.16849136,30.75210476,0.07998116,73.47457886,1851.731201,110004,#DIV/0!,4.448006549,2.108906865,21.7,12,11,15,12.66666667,0.2114,0.1941,0.1592,0.1377,0.1756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.84375,13,24.5,15.1875,9.5,27,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
590,29Low,6/16/21,29,Low,W,R,WR,6,16,24,167,21,16:08:19,16,14,8,7473,4,33,3.695270875,104,15.5428346,0.304272551,991,10.51468393,-52.81245321,13.25535838,47.23900604,1.096830328,-0.034286799,0.000565758,0.245433742,0,42.72467295,122.302269,15.35377375,42.74469121,47.23900604,0.075518096,74.01086934,528.1245321,110004,#DIV/0!,10.80887885,1.136345267,70.9,NA,NA,NA,NA,0.3371,0.3538,0.2814,0.2312,0.300875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.66666667,15.5,32,23.1,9,56,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
591,29Low,9/15/21,29,Low,W,R,WR,9,15,37,258,112,17:13:23,17,15,13,7833,4,33,1.924518164,99,9.421227455,0.158466881,991,11.48528134,-34.00796509,12.01104736,36.15926743,0.456764311,-0.000972557,-0.006853221,0.836935759,0,35.21732712,106.5104828,9.421265602,35.34656143,36.15926743,0.119942755,73.40390015,340.0796509,110004,4:Compute Final (1),6.021251247,0.691557646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.625,11,33.5,18.9,3.5,48,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
592,29Low,8/26/21,29,Low,W,R,WR,8,26,34,238,92,,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.29032258,1.284376789,0.119623113,0.930097639,0.244938785,0.143986189,0.203187696,0.057924858,0.556661603,2.316921342,3.898289945,355.4206748,50.93385708,NA,NA,NA,8.78125,4,12.5,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
593,29Low,7/15/21,29,Low,W,R,WR,7,15,28,196,50,13:37:47,13,11,37,3469,4,33,3.005099082,121,35.53862,0.247443068,991,34.99485768,-120.099235,64.72353363,40.46799088,0.881306529,0.077117063,0.000675801,0.165671115,0,29.47357368,134.7435659,35.97326152,29.35627492,40.46799088,0.196977899,73.87538147,1200.99235,110004,#DIV/0!,7.618803679,2.657538811,31.2,9,7,13,9.666666667,0.3499,0.3962,0.3102,0.1389,0.2988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5,9,32,21.78125,4.5,45.5,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
594,29Low,6/23/21,29,Low,W,R,WR,6,23,25,174,28,13:35:02,13,11,35,2260.5,4,33,2.538683586,148,15.77534866,0.209037918,991,13.6609356,-166.9844604,27.69520187,42.5598437,0.871049543,-0.005957782,0.006446634,-0.745063861,0,29.80755933,160.2570903,15.74007924,29.70301056,42.5598437,0.182162978,73.67363993,1669.844604,110004,#DIV/0!,8.489928182,1.159628908,37.3,6,5,4,5,0.3371,0.3538,0.2814,0.2312,0.300875,48.38709677,1.495996382,0.11698804,1.732949979,0.389685624,0.336060754,0.225193733,0.079197662,0.376460485,0,0,456.5098973,34.78164006,21.0625,14,33,21.875,7.5,50.5,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
595,29Low,8/5/21,29,Low,W,R,WR,8,5,31,217,71,17:40:12,17,15,40,1080.166667,4,33,2.159152354,132,12.75783348,0.177786911,991,11.24507856,-196.4595337,15.1811285,42.38822556,0.625304163,0.002740364,0.00117028,0.023309958,0,36.73936208,140.5645599,12.7896506,36.77175776,42.38822556,0.177720358,73.94515737,1964.595337,110004,#DIV/0!,8.41359973,0.945733865,43.3,10,7,9,8.666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.78571429,13,33.5,24.71875,6.5,54,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
596,29Low,9/10/21,29,Low,W,R,WR,9,10,36,253,107,17:20:10,17,15,20,"7,242.00",4,33,1.610569737,105,11.76975918,0.132616032,991,10.24433762,-48.65747986,11.37184525,42.59739685,0.46934256,0.002321129,0.000428364,0.087637797,0,40.54784012,110.3683853,11.78275585,40.62047958,42.59739685,0.271001518,73.95723724,486.5747986,110004,4:Compute Final,8.506357933,0.871420026,63.5,5,8,NA,6.5,0.2009,0.2026,0.141,0.2067,0.1878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.36666667,12.5,34,24.09375,6.5,55.5,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
597,29Low,7/22/21,29,Low,W,R,WR,7,22,29,203,57,14:34:33,14,12,34,2498,4,33,2.583739962,111,24.8170414,0.212747908,991,20.95852441,-146.3338623,30.52548218,43.14434179,0.753379961,-0.001134919,-0.000149338,0.229324393,0,36.19451904,121.9797389,24.80199051,36.11595535,43.14434179,0.026657596,73.9317983,1463.338623,110004,#DIV/0!,8.757876258,1.833655794,50.7,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.8125,14.5,28.5,19.53125,10,48.5,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
598,29Low,7/7/21,29,Low,W,R,WR,7,7,27,188,42,14:45:03,14,12,45,6094,4,33,3.045184574,120,22.3848381,0.25074375,991,16.61108558,-72.3736145,25.8562088,45.79507446,0.884395003,0.036777489,0.000491507,0.191762894,0,37.48921204,134.0453949,22.58631802,37.42131615,45.79507446,0.255464532,73.85898972,723.736145,110004,#DIV/0!,10.04097052,1.668201983,48.6,6,5,7,6,0.3162,0.396,0.3164,0.5095,0.384525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.13333333,13.5,33.5,26.0625,7.5,55,6,0.018851042,0.553243172,0.572094214,0.464932342,1.230489175,6.5,6.413,0.53545,11.97684191,80,5,0,15,41,15,0,0,76,76,19.7,53.9,19.7,0,0,NA,8,76,0.882802956
599,2High,8/1/21,2,High,A,R,AR,8,1,30,213,26,16:02:46,16,14,2,3267,4,33,2.034008568,111,42.31395849,0.167482438,991,87.39164023,-147.0027303,81.44338989,25.81193415,0.642324666,0.042620152,0.001659706,-0.016744941,0,26.80649249,119.0525386,42.53477351,26.90249189,25.81193415,0.158467118,68.09870402,1470.027303,110004,#DIV/0!,3.350361184,2.896563053,21.8,21,21,22,21.33333333,0.2261,0.2261,0.313,0.313,0.26955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
600,2High,8/12/21,2,High,A,R,AR,8,12,32,224,37,14:38:37,14,12,38,442,4,42,1.294530223,108,18.35688972,0.106593001,991,19.95399448,-191.3263916,34.14646149,36.83843994,0.376419276,-0.001018579,-0.000103451,0.117765665,0,27.19464302,113.337677,18.35731888,27.34339333,36.83843994,0.226604387,67.93058014,1913.263916,110004,4:Compute Final,6.249492279,1.247023344,38,6,13,6,8.333333333,0.45,0.6456,0.5244,0.4542,0.51855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
601,2High,8/27/21,2,High,A,R,AR,8,27,34,239,52,15:51:07,15,13,51,5208.333333,4,33,2.924880774,114,41.52872086,0.240837807,991,102.7559012,-84.48799845,78.42026774,22.77647591,0.853007356,0.094178124,-0.002025272,0.47171885,0,27.90448825,127.6895091,42.01178869,27.21873029,22.77647591,0.2858355,67.66699727,844.8799845,110004,#DIV/0!,2.790069779,2.842816035,26.9,13,13,11,12.33333333,0.4752,0.4539,0.5789,0.5737,0.520425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
602,2High,8/4/21,2,High,A,R,AR,8,4,31,216,29,15:12:58,15,13,12,579,4,34.33333333,1.633640371,125,46.59367498,0.134515693,991,48.97562107,-195.3605021,92.12186432,37.53602727,0.522147149,0.034574572,0.002717649,-0.205190442,0,26.34287643,130.8594869,46.78243891,26.37165833,37.53602727,0.191065575,67.92116292,1953.605021,110004,#DIV/0!,6.496754571,3.177518765,28.9,23,15,16,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
603,2High,7/21/21,2,High,A,R,AR,7,21,29,202,15,16:36:49,16,14,36,716,4,33,2.313180284,112,48.19856135,0.190469735,991,70.24919845,-197.1659912,90.30893199,31.62133853,0.749390086,0.027260561,0.001236209,0.052014383,0,27.52010981,122.1768112,48.33089956,27.24978956,31.62133853,0.088859928,67.86845398,1971.659912,110004,#DIV/0!,4.67968409,3.28014334,NA,6,12,18,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
604,2High,9/14/21,2,High,A,R,AR,9,14,37,257,111,15:07:51,15,13,7,3702.5,4,57,0.84,112,15.72884083,0.069296943,991,27.51334182,-114.5420898,30.3343277,28.43840218,0.238378569,0.025613053,-0.00098782,0.179932833,0,26.6,116.3388443,15.85050392,26.76899719,28.43840218,0.044429135,67.57328796,1145.420898,110004,4:Compute Final (1),3.892913765,1.071070671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5483871,3.714805109,0.29667493,3.076972566,0.662106589,0.853867015,0.766652775,0,0.053305789,0,42.93535251,362.3204853,39.0755612,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
605,2High,7/20/21,2,High,A,R,AR,7,20,29,201,14,13:11:00,13,11,11,648,4,51.5,1.095804252,118,25.3574791,0.090229693,991,29.78960144,-187.664325,47.32370567,35.48661995,0.333198428,0.005773939,0.001214665,-0.053100786,0,27.28474522,123.2593193,25.38139915,27.33969307,35.48661995,0.091081755,68.07661438,1876.64325,110004,#DIV/0!,5.803698021,1.727879703,32.7,4,7,6,5.666666667,0.4472,0.3968,0.4293,0.4744,0.436925,90.32258065,3.984910426,0.286146582,3.293391335,0.650568827,0.810177823,1.180403297,0.057626281,0.069494119,0,49.22986093,357.3598657,60.81648882,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
606,2High,7/6/21,2,High,A,R,AR,7,6,27,187,0,12:51:05,12,10,51,641.5,4,42,1.361535051,112,34.52562841,0.11211025,991,80.41422185,-182.5193075,78.73461914,23.60673205,0.428974519,0.019897217,0.001686259,-0.076750773,0,23.79413923,117.3252563,34.63529714,23.94630559,23.60673205,0.154030579,67.8640213,1825.193075,110004,#DIV/0!,2.926264454,2.350490014,20.1,28,17,20,21.66666667,0.4327,0.4441,0.3966,0.5067,0.445025,93.5483871,3.116971352,0.230159798,2.243063595,0.369991844,0.479059943,0.696527433,0,0.041673617,0,75.21088684,575.7112663,111.0469794,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
607,2High,8/31/21,2,High,A,R,AR,8,31,35,243,56,15:44:32,15,13,44,292,4,36,1.187672552,108,17.18000126,0.097794226,991,33.74265091,-194.0261292,36.42839241,26.36911964,0.343341306,0.011890083,-0.000415848,0.142705762,0,24.95079327,112.4399033,17.24631691,25.06087685,26.36911964,0.202164143,67.40522766,1940.261292,110004,#DIV/0!,3.450037467,1.162491739,41.6,8,10,7,8.333333333,0.4081,0.645,0.5073,0.3843,0.486175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
608,2High,9/9/21,2,High,A,R,AR,9,9,36,252,65,14:48:57,14,12,48,506.75,4,45,1.280957913,115,17.03514194,0.105475443,991,35.11430682,-189.3825562,32.20493793,25.80438042,0.38520962,0.022014342,9.43E-05,0.094626777,0,27.0330677,120.5437965,17.1637907,27.2355299,25.80438042,0.028879784,68.08623886,1893.825562,110004,#DIV/0!,3.337722593,1.168617845,46.9,11,6,9,8.666666667,0.3897,0.4845,0.3647,0.4988,0.434425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.872519989,0.370310097,1.242830086,0.300745345,4.132499826,4.32,11.827,0.89618,13.19712558,5,60,15,17,48,40,0,0,105,105,16.2,45.7,38.1,0,0,NA,9,105,0.33767982
